label,title
genuine,Sandy Hook mom to Orlando : 'Sorry that our tragedy ... wasn't enough to save your loved ones'
genuine,Colbert and Fallon get emotional about Orlando tragedy
genuine,"""Orlando surgeon: """"The worst day of my career"""""""
genuine,Giuliani 'disturbed' Obama won't say radical Islamic terror
genuine,Orlando attack survivor speaks
genuine,"Mom beats cancer twice, gunned down in club"
genuine,Couple slain in Orlando to have joint funeral
genuine,Kerry Washington to domestic violence victims: 'There is a way out'
genuine,Orlando GoFundMe campaign sets record
genuine,Donald Trump definitely turned 70 years old on Tuesday
genuine,Orlando shooting: Samantha Bee's red-hot reaction rips gun culture
genuine,He's biking around the world after his wife's death
genuine,Witness: Orlando shooter laughed during rampage
genuine,Supreme Court to act on gun ownership cases
genuine,Orlando shooter was familiar face at Pulse nightclub
genuine,France: Killing of police officer and partner a terror attack
genuine,Inside the trauma center that treated Orlando victims
genuine,Anderson Cooper's emotional tribute to Orlando victims
genuine,"Stephen Colbert, Jimmy Fallon open shows with remarks on Orlando shooting"
genuine,London bans 'unrealistic body images' from transport system
genuine,Orlando shooter's father: 'His act was a terror act'
genuine,Donald Trump revokes Washington Post press access
genuine,Second Canadian in Philippines executed by Abu Sayyaf militants
genuine,House Democrats chant 'where's the bill?'
genuine,Rejoice! You can finally remove default apps from the iPhone
genuine,Trump to LGBT community: I'm a 'real friend'
genuine,The history of the modern assault-style rifle
genuine,Anderson Cooper's emotional tribute to Orlando victims
genuine,Stairway to Heaven' suit: What you need to know
genuine,ALF' actor Michu Meszaros dies at 76
genuine,U.S. home to nearly a third of world's mass shootings
genuine,CNN Politics
genuine,An incomplete list of all the things Donald Trump has taken credit for
genuine,Heroes among us
genuine,Eiffel Tower honors #OrlandoShooting victims
genuine,Gun stocks soar following Orlando shooting
genuine,Hill Democrats to push gun legislation despite poor odds
genuine,Trump again calls for ban on Muslim immigrants
genuine,Glimpses of kindness in the face of tragedy
genuine,Clinton: 'Weapons of war have no place on our streets'
genuine,Obama: Dangerous people should not be allowed to obtain high-powered weapons
genuine,"Florida, scene of the worst mass shooting in U.S. history, has permissive gun laws"
genuine,8 deadliest mass shootings in U.S. history
genuine,Son sends mom tragic texts during Orlando shooting
genuine,Blood donors rush to help in Orlando
genuine,"""22-year-old woman convicted of """"illicit consensual fornication"""" after she said she was raped"""
genuine,Trump: Obama has 'something else in mind' on Orlando attack
genuine,Diversity sweeps Tony Awards
genuine,"""FBI Director James Comey: """"I'm not using the killer's name"""" fo..."""
genuine,Moments from Clinton and Trump's CNN face-off
genuine,"""Obama: Orlando nightclub attack """"is being treated as a terrori..."""
genuine,Deadly Orlando shooting attack in 90 minutes
genuine,Microsoft pays $196 per share of LinkedIn — more than 50% of the company's last closing price
genuine,Clinton: I'll say the words 'radical Islamism'
genuine,Gay men outraged over continued ban on blood donation
genuine,Orlando gunman's father speaks out
genuine,"Scenes of grief, love and support fill Orlando"
genuine,Trump says more guns in Orlando nightclub would have saved lives
genuine,"Bouncer, dancer, accountant among Orlando shooting victims"
genuine,Hillary Clinton responds to Orlando terror attack
genuine,Does it matter if Obama uses the term 'Islamic terrorism'?
genuine,Orlando shooting follows ISIS call for Ramadan attacks
genuine,ISIS leader Baghdadi may be on the move
genuine,"""""""It's not over"""": Tears, chants, and hugs at New York's vigil f..."""
genuine,"Inside an Orlando gay bar, the night after the shooting"
genuine,Police are probing the Orlando shooter's ties to ISIS
genuine,Hamilton' cast responds to Orlando shooting during Tony Awards
genuine,Opinion: The real terror threat in America is homegrown
genuine,Muslim leader to ISIS: 'You do not speak for us'
genuine,Orlando shooter was a security officer and cleared twice by his employer
genuine,Lin-Manuel Miranda pays tribute to shooting victims
genuine,Orlando nightclub terror attack: What we know
genuine,Outpouring of sympathy as world honors Orlando victims
genuine,Why the U.S. has the most mass shootings in the world
genuine,How to help Orlando mass shooting victims
genuine,Eyewitness records video of police storming club
genuine,"Survivors describe horror, chaos after Orlando shooting"
genuine,Orlando mass shooting: Latest updates
genuine,"Orlando shooter's ex-wife says he abused her, was emotionally unstable"
genuine,James Wesley Howell named in possible LA Pride attack
genuine,Tony Awards opens with heartfelt message on Orlando shooting
genuine,GoFundMe campaign raises nearly one million dollars in ten hours for Pulse shooting victims
genuine,Was mass shooting terror or homophobia? Yes. (Opinion)
genuine,Sinking ships to create artificial reefs
genuine,FBI gun background checks headed for another record year
genuine,"Pope horrified by Orlando shooting, Vatican says"
genuine,Keep praying for us'
genuine,Mom of child with Down syndrome mails letter to doctor who suggested abortion
genuine,Facebook turns on Safety Check in Orlando -- first activation in U.S.
genuine,Orlando's Pulse: Gay nightclub and community partner
genuine,Blood donors rush to help in Orlando
genuine,Nuclear codes: A president's awesome power
genuine,Obama calls Orlando shooting an 'act of terror'
genuine,Mass shooting at Orlando gay nightclub is worst in history
genuine,Orlando nightclub shooter pledged allegiance to ISIS
genuine,Rubio said Orlando terror attack was on 'soft target'
genuine,Florida Governor Rick Scott: This was an attack on America
genuine,Florida Senator Bill Nelson speaks after the Orlando nightclub...
genuine,Kevlar helmet credited with saving police officer's life
genuine,"""Witness: """"Blood everywhere"""" in Orlando nightclub attack"""
genuine,Orlando mayor: 50 dead in nightclub shooting
genuine,"20 feared dead after Florida nightclub terror attack, according to police"
genuine,Approx. 20 dead inside Florida nightclub after mass shooting
genuine,"Approximately 20 dead inside Florida nightclub after mass shooting, according to police."
genuine,Multiple deaths in nightclub shooting
genuine,"Suspect in mass shooting at Pulse nightclub is dead, police say"
genuine,Gunfire reported at Orlando nightclub
genuine,"Bubbles, SeaWorld's oldest pilot whale, dies"
genuine,So-called 'sea lice' pestering summer swimmers
genuine,Find provides clues to 'Hobbit' ancestors
genuine,Belmont Stakes 2016: Live Results and Reaction
genuine,What Robert E. Lee can teach us about Confederate memorials
genuine,Euro 2016: England stunned by Russia equalizer
genuine,U.S. Marines have a new (and detailed) tattoo policy to follow
genuine,Light pollution hides Milky Way from 80% of America
genuine,Help me! Fish peers out from inside a jellyfish in one-in-a-million shot
genuine,Syria bombs starving city after food aid delivery
genuine,Drone captures endangered Bryde whale feeding
genuine,Who was Christina Grimmie?
genuine,The mind tricks that will make your cravings disappear
genuine,Voice' singer's final performance
genuine,Your son needs to read rape victim's letter
genuine,Oregon court: Resident can change sex from female to nonbinary
genuine,Voice' singer Christina Grimmie shot dead at concert
genuine,The anti-makeup movement in Hollywood
genuine,Stanford rape case: Inside the court documents
genuine,"Freddie Gray's death 'not an accident,' medical examiner says"
genuine,Why are the French always striking?
genuine,Columbia: Don't dupe the drug dogs
genuine,Romney warns Trump could inspire 'trickle-down racism'
genuine,Shield' actor Michael Jace gets 40 years for murder
genuine,"Cowboy jumps on horse, lassoes suspected thief"
genuine,Romney says Trump will change America with 'trickle-down racism'
genuine,Man lives 555 days without a heart
genuine,FBI investigating drone emails as part of Clinton server probe
genuine,Sen. Orrin Hatch speaks at Muhammad Ali's memorial service
genuine,Trump: 'No one should be judged by their race or their color'
genuine,Should your child read the Stanford rape victim's letter?
genuine,Man shot outside baggage claim at Dallas' Love Field
genuine,HIllary Clinton goes on the attack against Donald Trump
genuine,Great Big Story
genuine,Obama attends Malia's high school graduation
genuine,A Final Farewell for Muhammad Ali
genuine,Valedictorian: I am an undocumented immigrant
genuine,USA Swimming bans Brock Turner for life
genuine,Hockey legend Gordie Howe dies
genuine,Marine dies saving drowning teens
genuine,Is there really a five-second rule about food on the floor?
genuine,All the countries that had a woman leader before the U.S.
genuine,North Korean leader caught smoking during anti-smoking drive
genuine,Arctic sea ice hits new record low for May
genuine,Fly to Iceland and your pilot might give you a free guided tour
genuine,Seagull + curry = instant celebrity
genuine,One of the suspects in the Tel Aviv terror attack was found in a cop's home
genuine,The WHO is urging people who live in Zika-affected countries to delay pregnancy
genuine,The Queen has *how* many birthdays?
genuine,Uber will start letting people schedule rides
genuine,China's dream project hindered by Brazil crisis
genuine,Obama's soulful 'double mic drop'
genuine,Nuclear codes: A president's awesome power
genuine,Air pollution could cost global economy $2.6 trillion a year
genuine,Missing MH370 jet: More possible debris found
genuine,Saudis exerted 'massive' pressure on U.N. to be removed from blacklist for killing children
genuine,Kuczynski on verge of winning Peruvian presidency
genuine,Deaths in hot cars nearly triple
genuine,"Their moment, their space, their room'"
genuine,Ben & Jerry are split over whether to support Hillary Clinton
genuine,Sanders signals the end is near: His supporters react
genuine,"Elizabeth Warren: Trump a 'thin-skinned, racist bully'"
genuine,U.S. attacks ISIS' billion-dollar revenues
genuine,New fighter jet to train top pilots
genuine,Facebook will delete a secret group of photos from your profile soon
genuine,U.S. apologizes to Qatar for video of laughing American soldiers
genuine,Queen to Trump: We won't rock you
genuine,Biden pens open letter to Stanford rape victim
genuine,Clinton to Trump: 'Delete your account.'
genuine,Britain's high-tech destroyers losing power
genuine,Elizabeth Warren to endorse Hillary Clinton
genuine,"Restaurant owner thinks robber's gun is fake, but..."
genuine,Massive' monument found in ancient Petra
genuine,President Barack Obama endorses Hillary Clinton in video
genuine,President Barack Obama endorses Hillary Clinton in video
genuine,Bernie Sanders to fight on after meeting with Obama
genuine,Great Big Story
genuine,Runaway flock of sheep rumbles through Spanish town
